"date","Appliances","lights","T1","RH_1","T2","RH_2","T3","RH_3","T4","RH_4"
"2016-01-11 20:10:00"," 140","40","20.890000000000001","49.799999999999997","20.199999999999999","46.026666666666699","20.166666666666700","47.633333333333297","19.033333333333299","49.500000000000000"
"2016-01-11 20:20:00"," 120","20","20.890000000000001","48.433333333333302","20.199999999999999","45.722499999999997","20.166666666666700","47.299999999999997","19.175000000000001","49.947499999999998"
"2016-01-11 20:30:00"," 190","40","20.963333333333299","47.633333333333297","20.260000000000002","45.530000000000001","20.199999999999999","47.026666666666699","19.260000000000002","49.696666666666701"
"2016-01-11 20:40:00"," 110","40","21.033333333333299","47.063333333333297","20.289999999999999","45.223333333333301","20.260000000000002","46.826666666666704","19.323333333333299","49.166666666666700"
"2016-01-11 20:50:00"," 110","40","21.100000000000001","46.596666666666700","20.356666666666701","44.963333333333303","20.289999999999999","46.633333333333297","19.390000000000001","48.426666666666698"
"2016-01-11 21:00:00"," 110","30","21.133333333333301","46.060000000000002","20.426666666666701","44.759999999999998","20.289999999999999","46.433333333333302","19.390000000000001","48.193333333333300"
"2016-01-11 21:10:00"," 110","20","21.199999999999999","45.799999999999997","20.500000000000000","44.759999999999998","20.390000000000001","46.223333333333301","19.390000000000001","47.799999999999997"
"2016-01-11 21:20:00"," 100","30","21.289999999999999","45.899999999999999","20.533333333333299","45.090000000000003","20.390000000000001","46.090000000000003","19.390000000000001","47.560000000000002"
"2016-01-11 21:30:00"," 100","20","21.356666666666701","45.826666666666704","20.666666666666700","45.163333333333298","20.390000000000001","46.090000000000003","19.390000000000001","47.500000000000000"
"2016-01-11 21:40:00"," 100","20","21.390000000000001","45.689999999999998","20.699999999999999","45.060000000000002","20.390000000000001","46.090000000000003","19.426666666666701","47.993333333333297"
"2016-01-11 21:50:00"," 100","20","21.500000000000000","45.333333333333300","20.699999999999999","44.933333333333302","20.390000000000001","46.060000000000002","19.566666666666698","48.466666666666697"
"2016-01-11 22:00:00"," 110","20","21.500000000000000","45.126666666666701","20.789999999999999","44.633333333333297","20.390000000000001","46.000000000000000","19.666666666666700","48.093333333333298"
"2016-01-11 22:10:00"," 400","20","21.533333333333299","44.966666666666697","20.789999999999999","44.359999999999999","20.426666666666701","45.933333333333302","19.600000000000001","47.500000000000000"
"2016-01-11 22:20:00"," 400","20","21.600000000000001","44.766666666666701","20.890000000000001","44.223333333333301","20.500000000000000","45.933333333333302","19.696666666666701","47.626666666666701"
"2016-01-11 22:30:00"," 390","30","21.600000000000001","44.560000000000002","20.963333333333299","43.963333333333303","20.500000000000000","45.789999999999999","20.096666666666700","47.566666666666698"
"2016-01-11 22:40:00"," 240","20","21.600000000000001","44.359999999999999","21.000000000000000","43.833333333333300","20.500000000000000","45.729999999999997","20.596666666666700","47.223333333333301"
"2016-01-11 22:50:00","  60","20","21.600000000000001","44.200000000000003","21.000000000000000","43.700000000000003","20.500000000000000","45.590000000000003","20.996666666666702","47.030000000000001"
"2016-01-11 23:00:00","  60","20","21.600000000000001","44.200000000000003","21.000000000000000","43.590000000000003","20.417500000000000","45.545000000000002","21.166666666666700","46.526666666666699"
"2016-01-11 23:10:00","  60","20","21.600000000000001","44.200000000000003","21.000000000000000","43.590000000000003","20.390000000000001","45.663333333333298","21.033333333333299","46.399999999999999"
"2016-01-11 23:20:00","  50","10","21.600000000000001","44.200000000000003","21.000000000000000","43.700000000000003","20.289999999999999","45.729999999999997","20.963333333333299","46.433333333333302"
"2016-01-11 23:30:00","  70","20","21.500000000000000","44.229999999999997","20.926666666666701","43.759999999999998","20.289999999999999","45.789999999999999","20.864999999999998","46.567500000000003"
"2016-01-11 23:40:00","  60","20","21.500000000000000","44.363333333333301","20.890000000000001","43.844999999999999","20.289999999999999","45.789999999999999","20.730000000000000","46.590000000000003"
"2016-01-11 23:50:00","  40","20","21.390000000000001","44.433333333333302","20.789999999999999","43.789999999999999","20.230000000000000","45.656666666666702","20.699999999999999","46.789999999999999"
"2016-01-12 00:00:00","  40","10","21.390000000000001","44.560000000000002","20.789999999999999","43.863333333333301","20.199999999999999","45.663333333333298","20.633333333333301","46.789999999999999"
"2016-01-12 00:10:00","  30","20","21.289999999999999","44.826666666666704","20.699999999999999","44.000000000000000","20.199999999999999","45.590000000000003","20.566666666666698","46.933333333333302"
"2016-01-12 00:20:00","  40","20","21.289999999999999","44.966666666666697","20.633333333333301","44.000000000000000","20.166666666666700","45.500000000000000","20.500000000000000","47.133333333333297"
"2016-01-12 00:30:00","  50","20","21.260000000000002","45.090000000000003","20.600000000000001","44.030000000000001","20.100000000000001","45.500000000000000","20.500000000000000","47.229999999999997"
"2016-01-12 00:40:00"," 310","10","21.199999999999999","45.090000000000003","20.600000000000001","44.090000000000003","20.100000000000001","45.500000000000000","20.426666666666701","47.229999999999997"
"2016-01-12 00:50:00"," 380","20","21.166666666666700","45.229999999999997","20.500000000000000","44.126666666666701","20.100000000000001","45.500000000000000","20.460000000000001","47.359999999999999"
"2016-01-12 01:00:00"," 380","20","21.074999999999999","45.372500000000002","20.500000000000000","44.200000000000003","20.100000000000001","45.530000000000001","20.793333333333301","47.560000000000002"
"2016-01-12 01:10:00"," 370","20","21.000000000000000","45.399999999999999","20.390000000000001","44.200000000000003","20.100000000000001","45.590000000000003","21.263333333333300","47.466666666666697"
"2016-01-12 01:20:00"," 120","10","21.000000000000000","45.590000000000003","20.390000000000001","44.259999999999998","20.100000000000001","45.590000000000003","21.596666666666700","47.399999999999999"
"2016-01-12 01:30:00","  50"," 0","20.926666666666701","45.590000000000003","20.289999999999999","44.289999999999999","20.166666666666700","45.530000000000001","21.890000000000001","46.966666666666697"
"2016-01-12 01:40:00","  40"," 0","20.890000000000001","45.666666666666700","20.230000000000000","44.289999999999999","20.133333333333301","45.500000000000000","21.823333333333299","46.226666666666702"
"2016-01-12 01:50:00","  50"," 0","20.890000000000001","46.060000000000002","20.199999999999999","44.399999999999999","20.199999999999999","45.500000000000000","21.666666666666700","46.060000000000002"
"2016-01-12 02:00:00","  40"," 0","20.789999999999999","46.200000000000003","20.199999999999999","44.466666666666697","20.166666666666700","45.500000000000000","21.533333333333299","45.933333333333302"
"2016-01-12 02:10:00","  50"," 0","20.789999999999999","46.200000000000003","20.100000000000001","44.530000000000001","20.125000000000000","45.424999999999997","21.356666666666701","45.899999999999999"
"2016-01-12 02:20:00","  50"," 0","20.699999999999999","46.259999999999998","20.100000000000001","44.590000000000003","20.133333333333301","45.399999999999999","21.230000000000000","45.899999999999999"
"2016-01-12 02:30:00","  50"," 0","20.699999999999999","46.200000000000003","20.000000000000000","44.433333333333302","20.199999999999999","45.500000000000000","21.066666666666698","45.899999999999999"
"2016-01-12 02:40:00","  40"," 0","20.600000000000001","46.200000000000003","20.000000000000000","44.500000000000000","20.199999999999999","45.500000000000000","20.926666666666701","45.899999999999999"
"2016-01-12 02:50:00","  40"," 0","20.600000000000001","46.126666666666701","20.000000000000000","44.500000000000000","20.199999999999999","45.399999999999999","20.745000000000001","45.899999999999999"
"2016-01-12 03:00:00","  30"," 0","20.566666666666698","46.066666666666698","19.890000000000001","44.590000000000003","20.199999999999999","45.399999999999999","20.666666666666700","46.000000000000000"
"2016-01-12 03:10:00","  20"," 0","20.500000000000000","46.200000000000003","19.823333333333299","44.530000000000001","20.289999999999999","45.466666666666697","20.533333333333299","46.000000000000000"
"2016-01-12 03:20:00","  20"," 0","20.500000000000000","46.289999999999999","19.789999999999999","44.530000000000001","20.289999999999999","45.399999999999999","20.390000000000001","46.030000000000001"
"2016-01-12 03:30:00","  40"," 0","20.426666666666701","46.229999999999997","19.789999999999999","44.530000000000001","20.199999999999999","45.399999999999999","20.390000000000001","46.163333333333298"
"2016-01-12 03:40:00","  50"," 0","20.390000000000001","46.289999999999999","19.760000000000002","44.590000000000003","20.199999999999999","45.399999999999999","20.289999999999999","46.200000000000003"
"2016-01-12 03:50:00","  50"," 0","20.390000000000001","46.363333333333301","19.699999999999999","44.590000000000003","20.199999999999999","45.500000000000000","20.230000000000000","46.259999999999998"
"2016-01-12 04:00:00","  40"," 0","20.289999999999999","46.500000000000000","19.699999999999999","44.700000000000003","20.260000000000002","45.500000000000000","20.100000000000001","46.289999999999999"
"2016-01-12 04:10:00","  50"," 0","20.289999999999999","46.545000000000002","19.633333333333301","44.626666666666701","20.289999999999999","45.500000000000000","20.033333333333299","46.289999999999999"
"2016-01-12 04:20:00","  40"," 0","20.230000000000000","46.500000000000000","19.600000000000001","44.590000000000003","20.289999999999999","45.500000000000000","20.000000000000000","46.399999999999999"
"2016-01-12 04:30:00","  40"," 0","20.199999999999999","46.433333333333302","19.600000000000001","44.590000000000003","20.289999999999999","45.500000000000000","19.926666666666701","46.466666666666697"
"2016-01-12 04:40:00","  40"," 0","20.199999999999999","46.560000000000002","19.566666666666698","44.700000000000003","20.289999999999999","45.560000000000002","19.856666666666701","46.466666666666697"
"2016-01-12 04:50:00","  60"," 0","20.166666666666700","46.363333333333301","19.500000000000000","44.700000000000003","20.289999999999999","45.590000000000003","19.789999999999999","46.466666666666697"
"2016-01-12 05:00:00","  50"," 0","20.100000000000001","46.363333333333301","19.500000000000000","44.789999999999999","20.289999999999999","45.590000000000003","19.760000000000002","46.590000000000003"
"2016-01-12 05:10:00","  50"," 0","20.100000000000001","46.500000000000000","19.426666666666701","44.729999999999997","20.289999999999999","45.590000000000003","19.699999999999999","46.663333333333298"
"2016-01-12 05:20:00","  40"," 0","20.033333333333299","46.359999999999999","19.390000000000001","44.729999999999997","20.289999999999999","45.590000000000003","19.666666666666700","46.663333333333298"
"2016-01-12 05:30:00","  40"," 0","20.000000000000000","46.289999999999999","19.390000000000001","44.789999999999999","20.356666666666701","45.590000000000003","19.600000000000001","46.590000000000003"
"2016-01-12 05:40:00","  40"," 0","20.000000000000000","46.289999999999999","19.390000000000001","44.789999999999999","20.390000000000001","45.590000000000003","19.600000000000001","46.626666666666701"
"2016-01-12 05:50:00","  40"," 0","20.000000000000000","46.229999999999997","19.390000000000001","44.789999999999999","20.323333333333299","45.590000000000003","19.600000000000001","46.700000000000003"
"2016-01-12 06:00:00","  50"," 0","19.926666666666701","46.229999999999997","19.289999999999999","44.899999999999999","20.323333333333299","45.590000000000003","19.500000000000000","46.700000000000003"
"2016-01-12 06:10:00","  70","10","19.890000000000001","46.229999999999997","19.289999999999999","44.924999999999997","20.323333333333299","45.590000000000003","19.500000000000000","46.700000000000003"
"2016-01-12 06:20:00","  40"," 0","19.890000000000001","46.430000000000000","19.289999999999999","45.000000000000000","20.289999999999999","45.590000000000003","19.426666666666701","46.700000000000003"
"2016-01-12 06:30:00","  30"," 0","19.890000000000001","46.626666666666701","19.289999999999999","45.126666666666701","20.289999999999999","45.590000000000003","19.390000000000001","46.700000000000003"
"2016-01-12 06:40:00","  20","10","19.890000000000001","46.700000000000003","19.218000000000000","45.200000000000003","20.289999999999999","45.500000000000000","19.390000000000001","46.700000000000003"
"2016-01-12 06:50:00","  30"," 0","19.890000000000001","46.863333333333301","19.199999999999999","45.244999999999997","20.289999999999999","45.433333333333302","19.289999999999999","46.789999999999999"
"2016-01-12 07:00:00","  40","10","19.823333333333299","46.863333333333301","19.199999999999999","45.363333333333301","20.199999999999999","45.289999999999999","19.289999999999999","46.789999999999999"
"2016-01-12 07:10:00","  50","10","19.856666666666701","46.930000000000000","19.199999999999999","45.399999999999999","20.199999999999999","45.289999999999999","19.289999999999999","46.789999999999999"
"2016-01-12 07:20:00","  60","20","19.789999999999999","46.789999999999999","19.199999999999999","45.326666666666704","20.166666666666700","45.289999999999999","19.289999999999999","46.596666666666700"
"2016-01-12 07:30:00","  60","20","19.789999999999999","46.895000000000003","19.175000000000001","45.195000000000000","20.100000000000001","45.289999999999999","19.260000000000002","46.296666666666702"
"2016-01-12 07:40:00","  70","20","19.789999999999999","47.426666666666698","19.100000000000001","45.030000000000001","20.100000000000001","45.289999999999999","19.199999999999999","46.090000000000003"
"2016-01-12 07:50:00","  60","30","19.789999999999999","48.366666666666703","19.100000000000001","45.000000000000000","20.100000000000001","45.289999999999999","19.166666666666700","45.966666666666697"
"2016-01-12 08:00:00"," 140","20","19.789999999999999","48.666666666666700","19.100000000000001","45.000000000000000","20.199999999999999","45.289999999999999","19.166666666666700","45.899999999999999"
"2016-01-12 08:10:00"," 110","30","19.789999999999999","48.533333333333303","19.066666666666698","45.060000000000002","20.133333333333301","45.289999999999999","19.199999999999999","45.759999999999998"
"2016-01-12 08:20:00","  90","10","19.890000000000001","50.000000000000000","19.022222222222201","45.044444444444402","20.149999999999999","45.244999999999997","19.199999999999999","45.626666666666701"
"2016-01-12 08:30:00","  60"," 0","19.890000000000001","48.733333333333299","19.100000000000001","45.200000000000003","20.100000000000001","45.200000000000003","19.100000000000001","45.526666666666699"
"2016-01-12 08:40:00","  60"," 0","19.890000000000001","48.026666666666699","19.033333333333299","45.126666666666701","20.100000000000001","45.200000000000003","19.100000000000001","45.399999999999999"
"2016-01-12 08:50:00","  60"," 0","19.890000000000001","47.633333333333297","19.000000000000000","45.090000000000003","20.100000000000001","45.200000000000003","19.100000000000001","45.363333333333301"
"2016-01-12 09:00:00","  50"," 0","19.856666666666701","47.063333333333297","19.000000000000000","45.030000000000001","20.100000000000001","45.200000000000003","19.100000000000001","45.229999999999997"
"2016-01-12 09:10:00","  60"," 0","19.789999999999999","46.656666666666702","19.000000000000000","44.966666666666697","20.100000000000001","45.163333333333298","19.100000000000001","45.090000000000003"
"2016-01-12 09:20:00","  50"," 0","19.789999999999999","46.333333333333300","19.000000000000000","44.826666666666704","20.100000000000001","45.090000000000003","19.100000000000001","44.966666666666697"
"2016-01-12 09:30:00","  30"," 0","19.789999999999999","46.066666666666698","19.000000000000000","44.645000000000003","20.100000000000001","45.163333333333298","19.033333333333299","44.766666666666701"
"2016-01-12 09:40:00","  40"," 0","19.760000000000002","45.863333333333301","18.963333333333299","44.560000000000002","20.033333333333299","44.963333333333303","19.000000000000000","44.663333333333298"
"2016-01-12 09:50:00","  30"," 0","19.699999999999999","45.789999999999999","18.963333333333299","44.433333333333302","20.000000000000000","44.899999999999999","19.066666666666698","44.590000000000003"
"2016-01-12 10:00:00"," 260"," 0","19.699999999999999","45.663333333333298","18.890000000000001","44.289999999999999","20.000000000000000","44.899999999999999","19.100000000000001","44.693333333333300"
"2016-01-12 10:10:00"," 500"," 0","19.699999999999999","45.590000000000003","18.890000000000001","44.229999999999997","19.890000000000001","44.899999999999999","19.166666666666700","45.026666666666699"
"2016-01-12 10:20:00"," 450"," 0","19.730000000000000","47.793333333333301","18.926666666666701","44.229999999999997","19.890000000000001","44.899999999999999","19.359999999999999","45.359999999999999"
"2016-01-12 10:30:00","  50","10","19.789999999999999","48.793333333333301","19.000000000000000","44.363333333333301","19.890000000000001","44.863333333333301","19.693333333333300","45.560000000000002"
"2016-01-12 10:40:00","  60"," 0","19.890000000000001","47.939999999999998","19.033333333333299","44.566666666666698","19.963333333333299","44.863333333333301","20.000000000000000","45.133333333333297"
"2016-01-12 10:50:00","  60"," 0","19.890000000000001","47.159999999999997","19.033333333333299","44.566666666666698","19.926666666666701","44.789999999999999","20.066666666666698","44.859999999999999"
"2016-01-12 11:00:00","  50"," 0","19.890000000000001","46.766666666666701","19.033333333333299","44.500000000000000","20.000000000000000","44.789999999999999","20.133333333333301","44.700000000000003"
"2016-01-12 11:10:00","  50"," 0","20.000000000000000","46.296666666666702","19.100000000000001","44.500000000000000","20.000000000000000","44.789999999999999","20.199999999999999","44.626666666666701"
"2016-01-12 11:20:00","  50"," 0","20.000000000000000","45.963333333333303","19.100000000000001","44.466666666666697","19.926666666666701","44.789999999999999","20.199999999999999","44.590000000000003"
"2016-01-12 11:30:00","  60"," 0","20.000000000000000","46.223333333333301","19.100000000000001","44.399999999999999","19.945000000000000","44.789999999999999","20.133333333333301","44.463333333333303"
"2016-01-12 11:40:00","  60"," 0","20.000000000000000","45.963333333333303","19.100000000000001","44.289999999999999","19.890000000000001","44.759999999999998","20.100000000000001","44.163333333333298"
"2016-01-12 11:50:00","  60"," 0","20.000000000000000","45.723333333333301","19.149999999999999","44.244999999999997","19.890000000000001","44.700000000000003","20.100000000000001","44.030000000000001"
"2016-01-12 12:00:00","  60"," 0","20.000000000000000","45.663333333333298","19.199999999999999","44.200000000000003","19.963333333333299","44.700000000000003","20.033333333333299","43.899999999999999"
"2016-01-12 12:10:00"," 190"," 0","20.033333333333299","45.500000000000000","19.199999999999999","44.126666666666701","19.963333333333299","44.700000000000003","20.033333333333299","43.693333333333300"
"2016-01-12 12:20:00"," 220"," 0","20.100000000000001","45.693333333333300","19.199999999999999","43.899999999999999","20.000000000000000","44.789999999999999","20.000000000000000","43.844999999999999"
"2016-01-12 12:30:00"," 170"," 0","20.100000000000001","45.399999999999999","19.199999999999999","43.899999999999999","20.000000000000000","44.789999999999999","20.000000000000000","43.826666666666704"
"2016-01-12 12:40:00"," 390"," 0","20.100000000000001","45.326666666666704","19.199999999999999","43.856000000000002","19.963333333333299","44.789999999999999","20.000000000000000","43.966666666666697"
"2016-01-12 12:50:00","  90"," 0","20.100000000000001","45.326666666666704","19.199999999999999","43.700000000000003","19.890000000000001","44.789999999999999","19.890000000000001","44.090000000000003"
"2016-01-12 13:00:00","  60"," 0","20.166666666666700","46.993333333333297","19.199999999999999","43.759999999999998","19.890000000000001","44.789999999999999","19.890000000000001","44.163333333333298"
"2016-01-12 13:10:00"," 290"," 0","20.100000000000001","46.430000000000000","19.100000000000001","43.817500000000003","19.890000000000001","44.789999999999999","19.856666666666701","44.159999999999997"
"2016-01-12 13:20:00"," 130"," 0","20.100000000000001","46.030000000000001","19.100000000000001","43.838124999999998","19.890000000000001","44.789999999999999","19.856666666666701","44.026666666666699"
"2016-01-12 13:30:00"," 140"," 0","20.066666666666698","45.363333333333301","19.100000000000001","43.744999999999997","19.890000000000001","44.863333333333301","19.789999999999999","43.863333333333301"
"2016-01-12 13:40:00"," 240"," 0","20.000000000000000","44.963333333333303","19.100000000000001","43.595555555555599","19.890000000000001","44.826666666666704","19.730000000000000","43.530000000000001"
"2016-01-12 13:50:00","  50"," 0","20.000000000000000","44.759999999999998","19.100000000000001","43.488888888888901","19.890000000000001","44.899999999999999","19.699999999999999","43.500000000000000"
"2016-01-12 14:00:00","  60"," 0","20.000000000000000","44.594999999999999","19.100000000000001","43.424999999999997","19.890000000000001","44.899999999999999","19.699999999999999","43.500000000000000"
"2016-01-12 14:10:00","  60"," 0","20.000000000000000","44.433333333333302","19.100000000000001","43.334000000000003","19.890000000000001","44.899999999999999","19.699999999999999","43.466666666666697"
"2016-01-12 14:20:00","  60"," 0","20.000000000000000","44.259999999999998","19.100000000000001","43.289999999999999","19.890000000000001","44.899999999999999","19.699999999999999","43.399999999999999"
"2016-01-12 14:30:00"," 370"," 0","20.000000000000000","44.200000000000003","19.100000000000001","43.289999999999999","19.890000000000001","44.899999999999999","19.600000000000001","43.200000000000003"
"2016-01-12 14:40:00"," 200"," 0","20.000000000000000","44.060000000000002","19.033333333333299","43.229999999999997","19.945000000000000","44.899999999999999","19.600000000000001","43.126666666666701"
"2016-01-12 14:50:00","  70"," 0","20.000000000000000","44.060000000000002","19.000000000000000","43.200000000000003","19.890000000000001","44.899999999999999","19.566666666666698","43.060000000000002"
"2016-01-12 15:00:00","  50"," 0","20.000000000000000","44.090000000000003","19.000000000000000","43.126666666666701","19.890000000000001","44.826666666666704","19.500000000000000","43.000000000000000"
"2016-01-12 15:10:00","  40"," 0","20.000000000000000","44.030000000000001","19.000000000000000","43.090000000000003","19.890000000000001","44.899999999999999","19.463333333333299","43.060000000000002"
"2016-01-12 15:20:00","  40"," 0","19.963333333333299","43.899999999999999","18.926666666666701","43.090000000000003","19.890000000000001","44.899999999999999","19.390000000000001","43.000000000000000"
"2016-01-12 15:30:00","  30"," 0","19.963333333333299","43.899999999999999","19.033333333333299","43.060000000000002","19.890000000000001","44.789999999999999","19.445000000000000","43.145000000000003"
"2016-01-12 15:40:00","  30"," 0","20.000000000000000","43.863333333333301","19.100000000000001","43.000000000000000","19.890000000000001","44.789999999999999","19.533333333333299","43.163333333333298"
"2016-01-12 15:50:00","  30"," 0","20.066666666666698","43.863333333333301","19.133333333333301","42.863333333333301","19.890000000000001","44.759999999999998","19.600000000000001","43.030000000000001"
"2016-01-12 16:00:00","  30"," 0","20.100000000000001","43.789999999999999","19.199999999999999","42.715000000000003","19.890000000000001","44.700000000000003","19.600000000000001","42.863333333333301"
"2016-01-12 16:10:00","  40"," 0","20.100000000000001","43.729999999999997","19.136363636363601","42.649999999999999","19.890000000000001","44.700000000000003","19.533333333333299","42.789999999999999"
"2016-01-12 16:20:00","  50"," 0","20.100000000000001","43.560000000000002","19.129999999999999","42.590000000000003","19.890000000000001","44.759999999999998","19.390000000000001","42.590000000000003"
"2016-01-12 16:30:00","  40"," 0","20.100000000000001","43.433333333333302","19.100000000000001","42.590000000000003","19.890000000000001","44.789999999999999","19.390000000000001","42.590000000000003"
"2016-01-12 16:40:00","  40"," 0","20.100000000000001","43.163333333333298","19.037500000000001","42.533749999999998","19.823333333333299","44.729999999999997","19.289999999999999","42.590000000000003"
"2016-01-12 16:50:00","  40"," 0","20.100000000000001","43.030000000000001","19.007692307692299","42.430000000000000","19.789999999999999","44.700000000000003","19.289999999999999","42.590000000000003"
"2016-01-12 17:00:00","  60"," 0","20.066666666666698","42.833333333333300","19.000000000000000","42.418181818181800","19.789999999999999","44.700000000000003","19.260000000000002","42.560000000000002"
"2016-01-12 17:10:00","  60","10","20.000000000000000","42.672499999999999","19.000000000000000","42.433333333333302","19.789999999999999","44.663333333333298","19.199999999999999","42.560000000000002"
"2016-01-12 17:20:00"," 210","20","20.000000000000000","42.530000000000001","18.989999999999998","42.471818181818200","19.789999999999999","44.590000000000003","19.199999999999999","42.626666666666701"
"2016-01-12 17:30:00"," 380","20","20.033333333333299","43.496666666666698","18.902222222222200","42.579999999999998","19.823333333333299","44.590000000000003","19.199999999999999","42.759999999999998"
"2016-01-12 17:40:00"," 370","40","20.033333333333299","42.963333333333303","18.890000000000001","42.560000000000002","19.890000000000001","44.590000000000003","19.359999999999999","43.566666666666698"
"2016-01-12 17:50:00"," 230","30","20.000000000000000","43.159999999999997","18.890000000000001","42.796666666666702","19.890000000000001","44.590000000000003","19.693333333333300","43.899999999999999"
"2016-01-12 18:00:00","  80","40","20.000000000000000","43.899999999999999","18.856666666666701","43.399999999999999","19.789999999999999","44.466666666666697","20.163333333333298","43.833333333333300"
"2016-01-12 18:10:00","  90","30","20.000000000000000","43.700000000000003","18.856666666666701","43.466666666666697","19.789999999999999","44.466666666666697","20.289999999999999","43.626666666666701"
"2016-01-12 18:20:00","  70","20","20.000000000000000","43.759999999999998","18.926666666666701","43.363333333333301","19.789999999999999","44.399999999999999","20.199999999999999","43.490000000000002"
"2016-01-12 18:30:00","  40","10","20.033333333333299","44.000000000000000","19.000000000000000","43.289999999999999","19.789999999999999","44.399999999999999","20.199999999999999","43.096666666666700"
"2016-01-12 18:40:00","  40"," 0","20.100000000000001","44.259999999999998","19.199999999999999","43.289999999999999","19.890000000000001","44.399999999999999","20.100000000000001","42.844999999999999"
"2016-01-12 18:50:00","  30"," 0","20.100000000000001","44.200000000000003","19.245000000000001","43.244999999999997","19.890000000000001","44.326666666666704","19.963333333333299","42.590000000000003"
"2016-01-12 19:00:00","  50"," 0","20.100000000000001","44.126666666666701","19.289999999999999","43.094999999999999","19.789999999999999","44.090000000000003","19.890000000000001","42.590000000000003"
"2016-01-12 19:10:00","  50"," 0","20.100000000000001","44.060000000000002","19.370000000000001","42.920000000000002","19.789999999999999","44.090000000000003","19.856666666666701","42.560000000000002"
"2016-01-12 19:20:00","  60"," 0","20.100000000000001","44.000000000000000","19.390000000000001","42.899999999999999","19.789999999999999","44.126666666666701","19.789999999999999","42.500000000000000"
"2016-01-12 19:30:00","  50"," 0","20.100000000000001","43.899999999999999","19.390000000000001","42.759999999999998","19.789999999999999","44.200000000000003","19.760000000000002","42.530000000000001"
"2016-01-12 19:40:00","  60"," 0","20.100000000000001","43.826666666666704","19.390000000000001","42.700000000000003","19.789999999999999","44.200000000000003","19.699999999999999","42.530000000000001"
"2016-01-12 19:50:00","  60"," 0","20.033333333333299","43.729999999999997","19.390000000000001","42.663333333333298","19.789999999999999","44.200000000000003","19.666666666666700","42.560000000000002"
